,股票编号,predict_prob_scale_x,predictscale_x,predict_prob_scale_y,predictscale_y,score_logit,score_SVM,score
1043,1998,0.6388180741553457,1,0.4448348769738728,1,356.0,316.0,672.0
1044,1999,0.1980106351902524,0,0.05006002693593449,0,1594.0,1614.0,3208.0
1045,2000,0.6189189862046824,1,0.2284545820373433,0,385.0,677.0,1062.0
1046,2001,0.30528718259255355,0,0.10688298671886419,0,1204.0,1074.0,2278.0
1047,2002,0.7122681264017446,1,0.42320319234601145,1,234.0,355.0,589.0
1048,2005,0.22674392805384844,0,0.05844140182855753,0,1514.0,1510.0,3024.0
1049,2007,0.2501988980317408,0,0.06192941474453713,0,1428.0,1443.0,2871.0
1050,2009,0.6841984505896137,1,0.37758682878428684,1,277.0,442.0,719.0
1051,2012,0.4038918191204358,0,0.07690621493571154,0,886.0,1270.0,2156.0
1052,2013,0.5216249123723148,1,0.6659277060913871,1,588.0,44.0,632.0
1053,2015,0.3066056197389739,0,0.11452979198402506,0,1199.0,1031.0,2230.0
1054,2018,0.48020832468587593,0,0.25014710463391965,1,665.0,635.0,1300.0
1055,2020,0.26774416017273994,0,0.04557719156693662,0,1354.0,1659.0,3013.0
1056,2021,0.4161806909164511,0,0.25095524418977727,1,840.0,632.0,1472.0
1057,2022,0.10322614246104901,0,0.06287509169411903,0,1768.0,1426.0,3194.0
1058,2025,0.6724505864271811,1,0.5301598121163982,1,292.0,192.0,484.0
1059,2026,0.28397563514920715,0,0.16029421603451505,0,1286.0,842.0,2128.0
1060,2029,0.26137937974239633,0,0.06507738442666323,0,1383.0,1393.0,2776.0
1061,2030,0.4163728281248623,0,0.2285612237366139,0,839.0,676.0,1515.0
1062,2031,0.423497205532467,0,0.12051357493567871,0,813.0,1005.0,1818.0
1063,2032,0.6477594283278054,1,0.5810922829612435,1,333.0,116.0,449.0
1064,2035,0.6305110170650371,1,0.4134173831169515,1,373.0,372.0,745.0
1065,2037,0.17209213631761489,0,0.05275524666199655,0,1654.0,1585.0,3239.0
1066,2039,0.3000558704954207,0,0.08083509396335463,0,1222.0,1242.0,2464.0
1067,2040,0.35060680554837675,0,0.4655382566284052,1,1069.0,287.0,1356.0
1068,2041,0.5269398744140673,1,0.14720123550295108,0,580.0,893.0,1473.0
1069,2042,0.4151868309477713,0,0.1692255532852683,0,844.0,817.0,1661.0
1070,2043,0.23774813370428938,0,0.04667001030250125,0,1477.0,1650.0,3127.0
1071,2044,0.255875133058274,0,0.10758938950952172,0,1411.0,1070.0,2481.0
1072,2045,0.18432498697026825,0,0.09330087714620404,0,1631.0,1162.0,2793.0
1073,2046,0.5542488905742925,1,0.37787893420083585,1,516.0,441.0,957.0
1074,2048,0.7483514454768445,1,0.44380820236890256,1,193.0,318.0,511.0
1075,2049,0.281973747749278,0,0.08050699284588064,0,1299.0,1245.0,2544.0
1076,2050,0.3070375327758108,0,0.04570921493773189,0,1197.0,1658.0,2855.0
1077,2052,0.26731329654376645,0,0.1014849390268591,0,1359.0,1104.0,2463.0
1078,2053,0.26009040191788374,0,0.03683197656416485,0,1389.0,1751.0,3140.0
1079,2054,0.14699393666202976,0,0.06694234758216899,0,1706.0,1368.0,3074.0
1080,2055,0.48308566254268254,0,0.09215357657533858,0,658.0,1169.0,1827.0
1081,2057,0.2803677537186267,0,0.20585991926844877,0,1309.0,730.0,2039.0
1082,2059,0.6094618872899005,1,0.2543840971080159,1,399.0,625.0,1024.0
1083,2060,0.36114779434776617,0,0.12758715803499918,0,1035.0,978.0,2013.0
1084,2063,0.4260277971303031,0,0.15841140262820166,0,802.0,846.0,1648.0
1085,2064,0.1329418686614348,0,0.06144848962912964,0,1732.0,1460.0,3192.0
1086,2072,0.4785692847205362,0,0.4326178898097423,1,669.0,341.0,1010.0
1087,2074,0.4091877953736581,0,0.04968817050690865,0,862.0,1620.0,2482.0
1088,2078,0.17041971303205433,0,0.036323984923814855,0,1658.0,1755.0,3413.0
1089,2079,0.8306594411093844,1,0.421106078745606,1,124.0,361.0,485.0
1090,2080,0.14106909995507858,0,0.06775961482964023,0,1713.0,1359.0,3072.0
1091,2081,0.2286478880796052,0,0.03974721680597277,0,1509.0,1718.0,3227.0
1092,2082,0.2805953617703554,0,0.06508995705734541,0,1307.0,1392.0,2699.0
1093,2084,0.24172047508853092,0,0.03945807984264006,0,1467.0,1726.0,3193.0
1094,2085,0.5324748001303751,1,0.21474384345334283,0,570.0,704.0,1274.0
1095,2089,0.2632176682460029,0,0.06677594447712193,0,1376.0,1371.0,2747.0
1096,2091,0.699075432226412,1,0.7550678369276453,1,261.0,9.0,270.0
1097,2093,0.3939155340674013,0,0.08867870989826915,0,913.0,1187.0,2100.0
1098,2094,0.6352493733134426,1,0.5870287395557762,1,366.0,106.0,472.0
1099,2095,0.2507970025260078,0,0.14347222297121562,0,1426.0,903.0,2329.0
1100,2096,0.529164512198923,1,0.34380707185324205,1,574.0,500.0,1074.0
1101,2097,0.2699703603852737,0,0.1553461664079679,0,1345.0,861.0,2206.0
1102,2103,0.5369312757761202,1,0.3482588250289584,1,558.0,493.0,1051.0
1103,2104,0.2948509844236405,0,0.08023691897576289,0,1240.0,1246.0,2486.0
1104,2105,0.2876808987708477,0,0.09107225434785456,0,1269.0,1171.0,2440.0
1105,2106,0.5854914972212747,1,0.23819321909888028,1,448.0,658.0,1106.0
1106,2108,0.06711887666718527,0,0.06017442921050192,0,1795.0,1481.0,3276.0
1107,2110,0.4711745844476581,0,0.13902145037964192,0,693.0,926.0,1619.0
1108,2111,0.4219702318538718,0,0.09505121339856125,0,820.0,1150.0,1970.0
1109,2112,0.44154779120672893,0,0.27224204525834395,1,759.0,594.0,1353.0
1110,2113,0.8938986436856613,1,0.5290451611753973,1,73.0,196.0,269.0
1111,2118,0.9853001147419559,1,0.5096928650610562,1,12.0,223.0,235.0
1112,2119,0.8552596318510747,1,0.4803234940691732,1,104.0,266.0,370.0
1113,2120,0.8576836155617743,1,0.4672492989933018,1,102.0,285.0,387.0
1114,2121,0.28998001084758507,0,0.09957051847061853,0,1259.0,1116.0,2375.0
1115,2122,0.2937191471443858,0,0.09415269778432865,0,1246.0,1160.0,2406.0
1116,2123,0.9886881020140267,1,0.5616871619602548,1,11.0,145.0,156.0
1117,2126,0.198537938742448,0,0.07030641242290125,0,1591.0,1329.0,2920.0
1118,2128,0.5265585304971563,1,0.20264765364387421,0,581.0,737.0,1318.0
1119,2129,0.4198493465515341,0,0.15939494375506677,0,830.0,844.0,1674.0
1120,2130,0.45637803257763937,0,0.2862400210918025,1,726.0,577.0,1303.0
1121,2131,0.36596956866786545,0,0.10991113667503917,0,1015.0,1059.0,2074.0
1122,2135,0.5287248529646263,1,0.3522918991368751,1,575.0,487.0,1062.0
1123,2136,0.388788238242762,0,0.08431404834913107,0,936.0,1219.0,2155.0
1124,2137,0.29062855371368224,0,0.10361373930664394,0,1257.0,1090.0,2347.0
1125,2138,0.4882806005402571,0,0.31869281523452037,1,648.0,534.0,1182.0
1126,2140,0.3730254773455381,0,0.13885193932158674,0,981.0,928.0,1909.0
1127,2141,0.4672271716822266,0,0.2553058387531293,1,707.0,621.0,1328.0
1128,2142,0.3553317651096953,0,0.2083970033469807,0,1052.0,724.0,1776.0
1129,2144,0.5679353042738475,1,0.3030448363788098,1,480.0,556.0,1036.0
1130,2145,0.958649920930572,1,0.3998240879772224,1,29.0,394.0,423.0
1131,2146,0.8818888472552932,1,0.6259718267913486,1,82.0,66.0,148.0
1132,2148,0.8078983891942147,1,0.6092727724566869,1,139.0,82.0,221.0
1133,2150,0.9609730260601256,1,0.5569087465240155,1,26.0,155.0,181.0
1134,2151,0.5364168814452102,1,0.2500636779094717,1,559.0,636.0,1195.0
1135,2153,0.1387297254017121,0,0.063261844519185,0,1716.0,1420.0,3136.0
1136,2159,0.24448738629682723,0,0.08333931607921492,0,1454.0,1223.0,2677.0
1137,2161,0.24202584098091662,0,0.05594514318405928,0,1463.0,1541.0,3004.0
1138,2162,0.7121891464558625,1,0.4505620976007928,1,235.0,310.0,545.0
1139,2163,0.5474836283742399,1,0.18098376942117236,0,534.0,789.0,1323.0
1140,2164,0.4927642025515053,0,0.3163624673683522,1,642.0,539.0,1181.0
1141,2165,0.23635333776986167,0,0.054712967571160724,0,1485.0,1556.0,3041.0
1142,2167,0.3192293602315623,0,0.07070013086589294,0,1165.0,1323.0,2488.0
1143,2169,0.5678469186842203,1,0.2280341888917901,0,481.0,678.0,1159.0
1144,2174,0.10312689852860933,0,0.0549243605696257,0,1770.0,1551.0,3321.0
1145,2175,0.29229744725060014,0,0.05943411618822539,0,1252.0,1500.0,2752.0
1146,2177,0.328059431883862,0,0.15206325994057462,0,1144.0,873.0,2017.0
1147,2178,0.356848538797581,0,0.13349101911115613,0,1048.0,949.0,1997.0
1148,2179,0.7321280993967874,1,0.35277187935122517,1,212.0,484.0,696.0
1149,2182,0.8271564108618721,1,0.5353030840297965,1,125.0,188.0,313.0
1150,2183,0.21088536417836848,0,0.042818377701196765,0,1561.0,1683.0,3244.0
1151,2184,0.2567169325410593,0,0.03986433828662436,0,1406.0,1716.0,3122.0
1152,2185,0.19533967043913572,0,0.04351524505898959,0,1603.0,1676.0,3279.0
1153,2186,0.4656369723672648,0,0.3491951063766033,1,712.0,492.0,1204.0
1154,2187,0.20924918724788427,0,0.2331704323806243,1,1565.0,667.0,2232.0
1155,2188,0.13661559502104562,0,0.058172809086292264,0,1726.0,1513.0,3239.0
1156,2189,0.6517900352836798,1,0.8732363020991796,1,324.0,2.0,326.0
1157,2190,0.31277421414927825,0,0.05212208296143902,0,1182.0,1593.0,2775.0
1158,2192,0.9040784868537799,1,0.6039346127757284,1,67.0,88.0,155.0
1159,2196,0.689031191873819,1,0.5089779137746846,1,272.0,225.0,497.0
1160,2197,0.8820317363108905,1,0.5350510304623946,1,81.0,189.0,270.0
1161,2198,0.13737665799464285,0,0.04753502163907824,0,1721.0,1640.0,3361.0
1162,2203,0.5864894933281071,1,0.14562276525084622,0,446.0,898.0,1344.0
1163,2204,0.45766788098839456,0,0.10366887868455359,0,725.0,1089.0,1814.0
1164,2205,0.33015115795749517,0,0.092469124534186,0,1138.0,1167.0,2305.0
1165,2207,0.4751357331756801,0,0.36597484897092203,1,682.0,461.0,1143.0
1166,2208,0.517386155554887,1,0.22084330972842015,0,598.0,689.0,1287.0
1167,2211,0.7113292441711476,1,0.565300075201817,1,238.0,138.0,376.0
1168,2212,0.15956968271415106,0,0.12091183251027769,0,1682.0,1001.0,2683.0
1169,2214,0.14935160069889866,0,0.07553233345062471,0,1702.0,1280.0,2982.0
1170,2217,0.25289010314868293,0,0.021904836120090653,0,1419.0,1797.0,3216.0
1171,2220,0.47955656225498366,0,0.102456633859394,0,668.0,1096.0,1764.0
1172,2221,0.510455892214032,1,0.3743366060995472,1,611.0,448.0,1059.0
1173,2222,0.18606297862927343,0,0.04159080208871163,0,1625.0,1699.0,3324.0
1174,2225,0.746697302648851,1,0.46454889364599117,1,195.0,289.0,484.0
1175,2226,0.2821203483101331,0,0.0960172912942495,0,1296.0,1146.0,2442.0
1176,2227,0.354323878295155,0,0.12160104263025903,0,1054.0,997.0,2051.0
1177,2229,0.6874331503568496,1,0.4800170701772072,1,274.0,268.0,542.0
1178,2230,0.12870110144764033,0,0.03939626666945079,0,1738.0,1727.0,3465.0
1179,2231,0.3115252933892372,0,0.1298089303000422,0,1185.0,963.0,2148.0
1180,2233,0.5272619503810502,1,0.44245542951800354,1,579.0,321.0,900.0
1181,2239,0.7075831711419679,1,0.4252826654008711,1,246.0,351.0,597.0
1182,2240,0.15605808920711475,0,0.046550671224203546,0,1687.0,1652.0,3339.0
1183,2242,0.6382083736168043,1,0.3193859681239788,1,357.0,533.0,890.0
1184,2243,0.7718822048132209,1,0.6348733516137293,1,168.0,60.0,228.0
1185,2246,0.659052210552503,1,0.3710089388146384,1,312.0,456.0,768.0
1186,2247,0.9550096143429184,1,0.5157501894321073,1,31.0,213.0,244.0
1187,2255,0.09946740047331269,0,0.059771362712314376,0,1778.0,1490.0,3268.0
1188,2256,0.5013980583274297,1,0.09773334785773134,0,630.0,1136.0,1766.0
1189,2260,0.1941458200718788,0,0.049601755987444276,0,1606.0,1622.0,3228.0
1190,2262,0.4585931209776773,0,0.17658526511106992,0,720.0,800.0,1520.0
1191,2263,0.7981490071464091,1,0.5719771071552983,1,149.0,126.0,275.0
1192,2264,0.6134028180180777,1,0.27417007872417803,1,394.0,590.0,984.0
1193,2265,0.23726150046947503,0,0.0976446503796268,0,1481.0,1139.0,2620.0
1194,2267,0.5448088645742055,1,0.10154689459265563,0,540.0,1102.0,1642.0
1195,2268,0.42119468766835627,0,0.045727800431249487,0,826.0,1657.0,2483.0
1196,2269,0.5730231509816527,1,0.19081215156465642,0,471.0,764.0,1235.0
1197,2276,0.27380509724698243,0,0.11390902136800138,0,1334.0,1033.0,2367.0
1198,2278,0.9128634245305487,1,0.3870444026628937,1,61.0,418.0,479.0
1199,2279,0.3992373241422332,0,0.5721338212420825,1,902.0,124.0,1026.0
1200,2281,0.5874540003039466,1,0.30929204737372007,1,444.0,547.0,991.0
1201,2282,0.2942215849881745,0,0.2801523936933862,1,1245.0,583.0,1828.0
1202,2283,0.2496764710808127,0,0.05136899205695999,0,1429.0,1607.0,3036.0
1203,2285,0.7283664451555224,1,0.47028100941754825,1,217.0,283.0,500.0
1204,2286,0.40487605010597133,0,0.1547997585603963,0,883.0,864.0,1747.0
1205,2288,0.407219439375951,0,0.06807707582296735,0,873.0,1355.0,2228.0
1206,2289,0.5467744870031039,1,0.5,1,537.0,237.0,774.0
1207,2290,0.40184050968531293,0,0.09484784751700427,0,895.0,1152.0,2047.0
1208,2291,0.27963875924720744,0,0.07654075345708194,0,1313.0,1274.0,2587.0
1209,2293,0.6060342899766675,1,0.4133584317485804,1,401.0,373.0,774.0
1210,2294,0.6299313169112997,1,0.4781090225415598,1,375.0,273.0,648.0
1211,2296,0.2990496741702664,0,0.04588583559751754,0,1225.0,1656.0,2881.0
1212,2298,0.37517358087586916,0,0.02936797836406333,0,971.0,1783.0,2754.0
1213,2300,0.9426526255889506,1,0.3469948675717741,1,38.0,494.0,532.0
1214,2302,0.15314163188259525,0,0.03886436104967766,0,1695.0,1730.0,3425.0
1215,2303,0.5969747659591295,1,0.6269532411003116,1,423.0,64.0,487.0
1216,2304,0.33416474887879727,0,0.03331577400106355,0,1124.0,1770.0,2894.0
1217,2305,0.5063812373014198,1,0.08740489028543624,0,618.0,1200.0,1818.0
1218,2307,0.8830439343175989,1,0.6448428029478914,1,80.0,55.0,135.0
1219,2310,0.7738354931650211,1,0.38700446542875466,1,167.0,419.0,586.0
1220,2314,0.3228494359719234,0,0.13696760606444086,0,1153.0,940.0,2093.0
1221,2318,0.2577981695399006,0,0.06608821961805621,0,1401.0,1383.0,2784.0
1222,2319,0.5218023359196,1,0.14456390768264749,0,586.0,901.0,1487.0
1223,2320,0.35767388442440023,0,0.07349441936714378,0,1045.0,1291.0,2336.0
1224,2322,0.8238154707743832,1,0.5,1,127.0,237.0,364.0
1225,2326,0.2767997485456268,0,0.08848116234579072,0,1323.0,1188.0,2511.0
1226,2330,0.918210789014319,1,0.5599110478346708,1,56.0,150.0,206.0
1227,2333,0.19013326197838673,0,0.05257449750806393,0,1614.0,1588.0,3202.0
1228,2335,0.16667764803009924,0,0.04676619685722137,0,1667.0,1648.0,3315.0
1229,2338,0.40847359490334795,0,0.11232969552256887,0,864.0,1041.0,1905.0
1230,2339,0.7295244870433143,1,0.3723236563886415,1,215.0,455.0,670.0
1231,2340,0.7742274721594333,1,0.426684132873629,1,166.0,349.0,515.0
1232,2341,0.5325054314489153,1,0.22888643095607872,0,569.0,675.0,1244.0
1233,2342,0.552158501138223,1,0.16117236029384546,0,518.0,838.0,1356.0
1234,2343,0.33375816113303597,0,0.08156935410006881,0,1126.0,1240.0,2366.0
1235,2344,0.14079478147609395,0,0.055858891659024815,0,1715.0,1543.0,3258.0
1236,2346,0.15447478247765659,0,0.10184255914682584,0,1693.0,1099.0,2792.0
1237,2347,0.36639898759508427,0,0.18440645866855873,0,1011.0,779.0,1790.0
1238,2348,0.38843958815087926,0,0.1409224836330624,0,938.0,918.0,1856.0
1239,2349,0.20335665376993012,0,0.08810195002608806,0,1579.0,1194.0,2773.0
1240,2351,0.7315157781419874,1,0.7625247045764121,1,213.0,8.0,221.0
1241,2353,0.7691864566561349,1,0.6799186967993605,1,170.0,36.0,206.0
1242,2355,0.5259313445948685,1,0.2677003635793208,1,583.0,599.0,1182.0
1243,2356,0.23092328990490812,0,0.025064119605749374,0,1503.0,1793.0,3296.0
1244,2359,0.923613974163382,1,0.3817220099199633,1,52.0,429.0,481.0
1245,2361,0.24123109683387983,0,0.11176022508700414,0,1468.0,1046.0,2514.0
1246,2362,0.7558004169054925,1,0.5105670724752435,1,183.0,222.0,405.0
1247,2364,0.42421444725110247,0,0.132860890247528,0,811.0,951.0,1762.0
1248,2365,0.23588423571569808,0,0.07085685896172708,0,1486.0,1319.0,2805.0
1249,2366,0.8802881607320813,1,0.5448327408933532,1,83.0,178.0,261.0
1250,2367,0.4293189989634452,0,0.07957981775884497,0,792.0,1251.0,2043.0
1251,2372,0.6364814472494084,1,0.0846048259847311,0,363.0,1217.0,1580.0
1252,2373,0.23735302190531363,0,0.03844546005742472,0,1480.0,1733.0,3213.0
1253,2374,0.27071622872731804,0,0.04411166339968536,0,1343.0,1670.0,3013.0
1254,2375,0.4049754352304552,0,0.11245022204392434,0,882.0,1040.0,1922.0
1255,2376,0.5689962283145609,1,0.5530945442857511,1,478.0,162.0,640.0
1256,2377,0.5185318139802662,1,0.1867301488266379,0,595.0,772.0,1367.0
1257,2380,0.8926156740511504,1,0.5855938408185185,1,74.0,109.0,183.0
1258,2381,0.47054983915787146,0,0.35328169837372253,1,694.0,481.0,1175.0
1259,2383,0.46726087855418413,0,0.18829508072461884,0,706.0,770.0,1476.0
1260,2384,0.3636100474387244,0,0.04475988588535357,0,1028.0,1665.0,2693.0
1261,2385,0.28751354881813757,0,0.06518515087370554,0,1270.0,1390.0,2660.0
1262,2386,0.5346091390602321,1,0.32045299149355344,1,562.0,527.0,1089.0
1263,2387,0.36925862257308933,0,0.15565481077959553,0,995.0,858.0,1853.0
1264,2388,0.36400073260969007,0,0.059622066426177095,0,1024.0,1494.0,2518.0
1265,2390,0.6607519067523466,1,0.2991199622524225,1,311.0,563.0,874.0
1266,2391,0.21794889983558668,0,0.04162343221128261,0,1540.0,1697.0,3237.0
1267,2392,0.24746988839726097,0,0.20754948048575625,0,1444.0,727.0,2171.0
1268,2393,0.16288451173007873,0,0.06587566447741894,0,1673.0,1386.0,3059.0
1269,2398,0.4076777443551558,0,0.1941095518207398,0,870.0,754.0,1624.0
1270,2401,0.3463193726690061,0,0.06790279117440573,0,1087.0,1358.0,2445.0
1271,2403,0.24508030294054417,0,0.07255978675721529,0,1452.0,1300.0,2752.0
1272,2405,0.3515399918377611,0,0.0530405786708163,0,1062.0,1581.0,2643.0
1273,2406,0.5600085274418732,1,0.06149508185373374,0,497.0,1456.0,1953.0
1274,2407,0.15584358224197942,0,0.044016681324687154,0,1689.0,1672.0,3361.0
1275,2408,0.8924635426935735,1,0.3202624503300119,1,75.0,528.0,603.0
1276,2409,0.6781670683298816,1,0.5457480671835693,1,284.0,177.0,461.0
1277,2413,0.505086442446482,1,0.13500691932894135,0,622.0,943.0,1565.0
1278,2416,0.6042573563256634,1,0.5669271041768958,1,408.0,133.0,541.0
1279,2417,0.5305250179752686,1,0.35848044071164925,1,573.0,471.0,1044.0
1280,2418,0.5388492723372431,1,0.18841688810364643,0,550.0,769.0,1319.0
1281,2419,0.36586286436197946,0,0.09190025090755712,0,1017.0,1170.0,2187.0
1282,2422,0.20724201978122062,0,0.06283437351480604,0,1570.0,1427.0,2997.0
1283,2424,0.5599989987753609,1,0.3738473657526894,1,498.0,450.0,948.0
1284,2426,0.3742097835456503,0,0.06005186521207938,0,975.0,1486.0,2461.0
1285,2427,0.4538560221568972,0,0.1531339027202943,0,736.0,869.0,1605.0
1286,2428,0.24508502320879114,0,0.04207550721908388,0,1451.0,1693.0,3144.0
1287,2430,0.4475266103827697,0,0.05457666372195536,0,745.0,1558.0,2303.0
1288,2431,0.4252982648651238,0,0.10815007296453147,0,804.0,1067.0,1871.0
1289,2434,0.1381681427036448,0,0.048388522447193015,0,1719.0,1636.0,3355.0
1290,2435,0.18676866466314337,0,0.029601843552993157,0,1622.0,1782.0,3404.0
1291,2437,0.6305965060475807,1,0.40355002973385606,1,372.0,388.0,760.0
1292,2438,0.999811316709589,1,0.3202608654229591,1,2.0,530.5,532.5
1293,2442,0.6860678322914758,1,0.38541265169788436,1,276.0,422.0,698.0
1294,2445,0.12393443169312561,0,0.043228868377554734,0,1743.0,1681.0,3424.0
1295,2448,0.29469426917241104,0,0.05754518873615116,0,1243.0,1521.0,2764.0
1296,2451,0.21574418869829134,0,0.0548359359875373,0,1549.0,1554.0,3103.0
1297,2452,0.34795310720593536,0,0.15377219623778335,0,1080.0,867.0,1947.0
1298,2457,0.292693301146003,0,0.04978624953337413,0,1250.0,1617.0,2867.0
1299,2460,0.4796885543457311,0,0.7220050811714158,1,667.0,16.0,683.0
1300,2461,0.24870172152084588,0,0.4910078684836457,1,1437.0,253.0,1690.0
1301,2462,0.31695465807691015,0,0.07015828082146788,0,1171.0,1331.0,2502.0
1302,2463,0.3210965148036488,0,0.21142244389597423,0,1159.0,714.0,1873.0
1303,2467,0.5921121078121876,1,0.47806998975679194,1,433.0,274.0,707.0
1304,2473,0.2130936899557863,0,0.09061615188333724,0,1558.0,1173.0,2731.0
1305,2474,0.16509210628359608,0,0.10889060255193365,0,1670.0,1064.0,2734.0
1306,2478,0.39638819613565635,0,0.26112610729599245,1,907.0,612.0,1519.0
1307,2479,0.20644667891698193,0,0.05772687747792112,0,1572.0,1519.0,3091.0
1308,2481,0.4622895900621453,0,0.19223314458356014,0,715.0,759.0,1474.0
1309,2482,0.3954799162937557,0,0.12659156136417649,0,911.0,984.0,1895.0
1310,2485,0.2611030662368344,0,0.04134760435785636,0,1385.0,1704.0,3089.0
1311,2487,0.4127515603032939,0,0.15121926325579724,0,849.0,876.0,1725.0
1312,2488,0.21678316682397963,0,0.0382008845123786,0,1545.0,1738.0,3283.0
1313,2489,0.2090427883540825,0,0.02896573931896332,0,1567.0,1786.0,3353.0
1314,2490,0.15325119688957453,0,0.0623297562675573,0,1694.0,1437.0,3131.0
1315,2497,0.8201845846005034,1,0.47643982629455645,1,129.0,277.0,406.0
1316,2499,0.5746592281806554,1,0.4605933741031714,1,466.0,293.0,759.0
1317,2501,0.20989556226683362,0,0.11295828946480076,0,1562.0,1036.0,2598.0
1318,2504,0.34375401819611406,0,0.06440272952946433,0,1096.0,1403.0,2499.0
1319,2508,0.3416448846677918,0,0.19926070341718305,0,1102.0,741.0,1843.0
1320,2512,0.35943987611090683,0,0.0847135170525599,0,1040.0,1216.0,2256.0
1321,2514,0.27239776149899964,0,0.045489016196047546,0,1338.0,1660.0,2998.0
1322,2521,0.5903800255475752,1,0.26261879404042415,1,437.0,608.0,1045.0
1323,2522,0.4698174444484776,0,0.1081189805948986,0,697.0,1068.0,1765.0
1324,2523,0.8089646579194725,1,0.6947537775032468,1,138.0,25.0,163.0
1325,2528,0.2846569392679768,0,0.07347816238763445,0,1282.0,1292.0,2574.0
1326,2530,0.5139059229456738,1,0.5581828100305157,1,605.0,154.0,759.0
1327,2531,0.32996738383468793,0,0.07413999315993815,0,1140.0,1286.0,2426.0
1328,2534,0.38611612226339775,0,0.19435094453749374,0,945.0,753.0,1698.0
1329,2535,0.46989634142408654,0,0.1400710951027426,0,695.0,922.0,1617.0
1330,2537,0.5063064978544078,1,0.27872539798843177,1,619.0,585.0,1204.0
1331,2539,0.5850683558996063,1,0.8376608289378501,1,451.0,3.0,454.0
1332,2540,0.4558115530429876,0,0.13577277646933225,0,729.0,942.0,1671.0
1333,2541,0.4414287657013511,0,0.17145261867073663,0,762.0,811.0,1573.0
1334,2542,0.10879331307527215,0,0.06722077708271408,0,1761.0,1364.0,3125.0
1335,2544,0.4742579398583589,0,0.24898988298842115,1,686.0,638.0,1324.0
1336,2546,0.4328356566505943,0,0.0947291726738332,0,785.0,1154.0,1939.0
1337,2548,0.37515652981345354,0,0.15794075655054673,0,972.0,848.0,1820.0
1338,2550,0.998590055662824,1,0.4788172422805923,1,4.0,270.0,274.0
1339,2551,0.4781739467763885,0,0.12738659129232757,0,672.0,979.0,1651.0
1340,2553,0.5474883815806633,1,0.47986467641226777,1,533.0,269.0,802.0
1341,2554,0.30891593426795894,0,0.10144386545750006,0,1194.0,1106.0,2300.0
1342,2555,0.6534872298106156,1,0.8293523942043242,1,322.0,4.0,326.0
1343,2557,0.32288007548997766,0,0.07036781203033493,0,1152.0,1328.0,2480.0
1344,2559,0.7341188249507473,1,0.5546853905015916,1,209.0,157.0,366.0
1345,2564,0.3030048940734549,0,0.0667250110993752,0,1214.0,1373.0,2587.0
1346,2567,0.3628906266768904,0,0.14135487075651343,0,1030.0,917.0,1947.0
1347,2569,0.4207091912899996,0,0.45728391236113164,1,828.0,299.0,1127.0
1348,2571,0.20273904021507322,0,0.06680769336888615,0,1580.0,1370.0,2950.0
1349,2572,0.6484095914597453,1,0.42515398657901315,1,331.0,352.0,683.0
1350,2575,0.27601524225539625,0,0.10981796733347786,0,1326.0,1061.0,2387.0
1351,2576,0.26277122234705363,0,0.12070231145436987,0,1378.0,1002.0,2380.0
1352,2577,0.36736370759155496,0,0.12163456005372274,0,1006.0,996.0,2002.0
1353,2580,0.27140441882873556,0,0.10290723737119505,0,1340.0,1095.0,2435.0
1354,2582,0.3951487526259032,0,0.06713831637313822,0,912.0,1367.0,2279.0
1355,2583,0.4187390066215979,0,0.23396739656026977,1,834.0,664.0,1498.0
1356,2585,0.4608991812876187,0,0.26456799260676905,1,717.0,604.0,1321.0
1357,2586,0.20563376366842928,0,0.0684120253686217,0,1574.0,1354.0,2928.0
1358,2587,0.2686218019002998,0,0.11658981796583984,0,1350.0,1016.0,2366.0
1359,2589,0.6043379736493145,1,0.08188122714677615,0,407.0,1237.0,1644.0
1360,2594,0.5791744480204122,1,0.19342670231619302,0,459.0,757.0,1216.0
1361,2596,0.10117370280756255,0,0.05431089484400987,0,1773.0,1562.0,3335.0
1362,2597,0.23514773728366425,0,0.034648912648168974,0,1490.0,1765.0,3255.0
1363,2598,0.4028892983451237,0,0.08070035790206295,0,889.0,1243.0,2132.0
1364,2602,0.18503007727344006,0,0.11260560371124362,0,1628.0,1039.0,2667.0
1365,2603,0.5400251339396521,1,0.2915973592669223,1,547.0,571.0,1118.0
1366,2606,0.3071788940158454,0,0.07857451329101221,0,1196.0,1255.0,2451.0
1367,2608,0.25531579959063744,0,0.060125560537887264,0,1414.0,1482.0,2896.0
1368,2613,0.4453553776230452,0,0.39828259193961685,1,752.0,399.0,1151.0
1369,2614,0.1103455829712068,0,0.07184243156688776,0,1759.0,1308.0,3067.0
1370,2616,0.21669491027195123,0,0.029814330791609226,0,1547.0,1780.0,3327.0
1371,2618,0.28441783632818185,0,0.10504986164730144,0,1284.0,1082.0,2366.0
1372,2619,0.5013742675147976,1,0.24053518243760716,1,631.0,653.0,1284.0
1373,2620,0.3371309633149101,0,0.1011351505017085,0,1115.0,1108.0,2223.0
1374,2624,0.2697392653391329,0,0.1514598674748634,0,1346.0,875.0,2221.0
1375,2625,0.29714923750636985,0,0.3130960964701443,1,1232.0,544.0,1776.0
1376,2627,0.18374103690651328,0,0.04077200675211693,0,1633.0,1712.0,3345.0
1377,2630,0.7557682467964829,1,0.5,1,184.0,237.0,421.0
